"BoxID","Lon","Lat","1997 Jun","1997 Jul","1997 Aug","1998 Jun","1998 Jul","1998 Aug","1999 Jun","1999 Jul","1999 Aug","2000 Jun","2000 Jul","2000 Aug","2001 Jun","2001 Jul","2001 Aug","2002 Jun","2002 Jul","2002 Aug","2003 Jun","2003 Jul","2003 Aug","2004 Jun","2004 Jul","2004 Aug","2005 Jun","2005 Jul","2005 Aug","2006 Jun","2006 Jul","2006 Aug","2007 Jun","2007 Jul","2007 Aug","2008 Jun","2008 Jul","2008 Aug","2009 Jun","2009 Jul","2009 Aug","2010 Jun","2010 Jul","2010 Aug","2011 Jun","2011 Jul","2011 Aug"
464,85.585526,34.304283,-8.4394817,-9.0025816,-12.045497,-9.689374,-11.591783,-12.818408,-6.9869866,-8.8414049,-14.864587,-10.573832,-13.160856,-13.348427,-12.347303,-13.939168,-12.781091,-6.9672699,-6.2665,-9.6470842,-6.5079908,-10.132177,-11.898942,-6.8867769,-9.9474001,-12.491719,-8.2360449,-13.424499,-8.9693537,-8.0323982,-9.6157694,-13.346231,-9.726119,-11.034579,-11.51714,-5.8669372,-9.4096079,-11.903128,-4.0688872,-8.8746605,-6.872849,-7.0024085,-9.7902889,-12.978453,-7.6891255,-7.9357409,-9.983531
465,86.243423,34.304283,-9.5332375,-8.4721966,-11.656623,-10.550527,-12.592126,-12.598284,-7.113647,-9.0397959,-14.43627,-10.239179,-12.816449,-12.952909,-12.086561,-13.700894,-12.364382,-7.021584,-6.3291364,-10.037411,-5.9583893,-10.124024,-12.218292,-6.6622133,-9.9685888,-12.875251,-8.9243965,-13.376787,-9.3929186,-8.2254343,-8.4543037,-13.465843,-9.038825,-10.875473,-11.285849,-5.6471028,-9.1978083,-11.147283,-3.9402137,-9.1260843,-7.0440226,-6.3071132,-9.2452059,-13.437438,-7.8176527,-7.4084625,-10.184114
466,86.901314,34.304283,-9.7233257,-8.7762547,-11.787783,-10.621017,-13.256008,-13.209064,-7.0265603,-9.1429987,-14.393037,-10.632178,-13.129383,-13.349234,-12.27002,-13.686571,-12.626775,-6.4332929,-7.2177086,-9.4515619,-6.6073637,-10.528171,-12.730145,-6.8228364,-10.153833,-13.245029,-8.0017824,-12.545218,-9.93468,-8.8126898,-8.3662233,-13.389018,-8.3258352,-11.267389,-11.16228,-6.0351868,-9.3591318,-10.766449,-2.5386434,-8.8122482,-8.0733528,-6.1086555,-9.1610298,-13.994053,-7.9862146,-7.331049,-9.8388119
467,87.559212,34.304283,-9.6322355,-10.097444,-11.443203,-10.571423,-14.041235,-14.222777,-7.6821332,-9.8433809,-15.54468,-11.284352,-13.771701,-13.278939,-12.748197,-13.520273,-13.356179,-6.8653183,-8.3029871,-9.5663757,-7.7359366,-10.991051,-13.379896,-6.9471731,-11.327242,-14.060737,-6.7835741,-13.867312,-10.706299,-8.1364384,-8.923583,-13.994373,-7.8042574,-11.785948,-12.458138,-6.7203684,-9.7728386,-10.675212,-2.6429725,-9.3897104,-9.1914282,-5.9664588,-9.393836,-15.142226,-8.6392174,-8.0300846,-9.8926477
468,88.217102,34.304283,-9.790905,-9.6735048,-12.673984,-11.348827,-13.562447,-14.652203,-7.6669726,-10.283816,-16.06399,-12.074641,-14.630626,-13.992057,-13.660706,-13.786561,-14.044361,-8.320096,-8.7282391,-10.635778,-7.4299693,-11.350442,-13.238379,-7.4390345,-10.760671,-14.523529,-8.0293865,-13.512639,-10.72495,-8.4793987,-9.8997097,-14.246361,-8.3428535,-12.368969,-13.073416,-7.6232438,-10.60786,-11.509927,-2.9033802,-9.2820263,-9.4409447,-6.9092598,-9.7990236,-15.298753,-9.2160082,-8.9121284,-11.863716
469,88.875,34.304283,-9.186677,-10.759095,-12.851181,-10.175447,-14.309227,-15.401937,-7.3302345,-9.9359274,-16.27072,-11.404998,-15.790653,-13.171515,-12.472316,-13.62819,-13.786111,-8.5083504,-10.083866,-10.918033,-6.1947699,-10.190286,-13.075941,-7.072228,-11.184891,-14.514094,-7.5707688,-13.185403,-11.102628,-7.666935,-9.4472504,-13.65895,-7.3481407,-12.406201,-14.448987,-7.4240985,-10.212238,-11.10115,-3.2854295,-8.8860025,-9.6061153,-5.897697,-9.5451021,-15.456619,-9.1366825,-8.7832918,-12.654824
470,89.532898,34.304283,-8.9641018,-11.408111,-13.888138,-10.509379,-15.147469,-15.471116,-7.5679693,-10.204041,-17.171455,-11.661811,-16.772427,-13.776427,-12.493961,-14.383268,-15.089007,-9.0003777,-10.626145,-12.214107,-5.8290658,-10.985024,-14.417047,-7.5654092,-11.737045,-14.779785,-7.3511324,-14.677259,-12.957685,-7.3803148,-10.477325,-14.079144,-6.080195,-13.29511,-14.824666,-8.0290585,-11.996271,-12.180843,-3.9292376,-8.8959246,-10.553395,-5.8103571,-10.977021,-17.087757,-9.3327179,-10.711469,-13.869157
471,90.190788,34.304283,-8.9634628,-12.004231,-14.793713,-10.116214,-14.797829,-16.980398,-8.6400518,-10.671041,-17.405718,-11.944481,-15.868943,-14.908245,-13.910304,-15.031612,-15.875238,-9.8522148,-10.743875,-11.450212,-7.145545,-11.807051,-14.212073,-7.8226466,-12.052485,-14.89253,-7.7349401,-14.619066,-13.12475,-7.9101653,-10.805813,-13.635969,-8.2013178,-12.82481,-14.796013,-9.1545916,-12.267985,-12.483694,-3.161191,-9.0586634,-10.927813,-6.5624084,-10.344075,-16.051182,-10.007761,-10.85829,-13.983408
472,90.848686,34.304283,-10.015111,-11.433133,-14.522401,-10.783752,-15.228646,-17.178137,-9.5988617,-10.432366,-17.358273,-12.12026,-15.33349,-15.250515,-14.536733,-15.113967,-16.311415,-9.8945866,-11.247264,-10.911499,-7.7757688,-12.253493,-14.385427,-7.9833221,-12.552301,-14.769626,-7.9583592,-14.278092,-13.510052,-7.7364521,-11.29444,-13.383061,-7.9253407,-13.079083,-14.663589,-9.5397615,-12.322601,-12.424098,-3.9835153,-9.5438423,-11.360443,-7.3079648,-10.796871,-15.972759,-10.184332,-11.80334,-13.593292
473,91.506577,34.304283,-9.6868687,-10.401146,-14.029839,-10.170141,-14.593149,-16.570568,-10.204607,-10.567711,-17.518244,-11.563935,-15.029613,-14.894656,-14.421399,-15.269092,-15.698408,-9.5210743,-10.736695,-10.159952,-7.640398,-11.929623,-13.972644,-7.9675417,-11.669657,-14.906467,-7.8276539,-13.270011,-13.401233,-7.3404617,-10.898803,-14.164756,-7.9865012,-13.635013,-14.307282,-9.5026054,-12.25028,-12.899334,-4.1014557,-9.4783907,-11.327152,-8.0014992,-10.755485,-15.178268,-10.148793,-12.06561,-13.355028
474,92.164474,34.304283,-9.2645674,-11.201084,-14.389413,-9.6732731,-14.491516,-16.147179,-10.719721,-11.213712,-17.682932,-10.931393,-15.950532,-14.811732,-13.660186,-15.943192,-14.944285,-8.2354097,-11.389916,-9.4165154,-7.1614661,-11.841699,-13.633917,-8.1273079,-11.791992,-14.944844,-7.3702712,-13.520765,-13.314618,-5.9878697,-10.819469,-15.126998,-7.4846282,-13.520427,-14.205985,-9.0540352,-12.183982,-12.689923,-4.2545967,-9.0963764,-10.998643,-7.6747613,-10.021553,-15.132957,-9.9425945,-11.436373,-13.619163
475,92.822365,34.304283,-9.8649702,-12.013785,-13.600811,-9.8558798,-14.816994,-16.201866,-11.554588,-11.554021,-17.155151,-11.072639,-15.057249,-15.066365,-13.232033,-15.953801,-14.824075,-8.0104342,-11.561983,-8.3114243,-7.281106,-11.350687,-13.488045,-7.9252028,-11.685479,-15.007937,-7.2887764,-14.104427,-13.685384,-5.1661806,-10.470966,-15.313927,-7.5297942,-13.05384,-14.206112,-9.3676653,-11.872308,-13.010434,-4.1515989,-10.168445,-11.15606,-7.6674662,-10.744791,-15.08097,-9.9096851,-11.748838,-12.932996
476,93.480263,34.304283,-9.9226694,-11.767852,-12.544775,-10.508915,-15.47617,-16.496014,-12.041233,-11.366179,-17.419172,-11.721268,-15.50779,-15.558128,-13.670582,-16.569092,-15.667005,-8.2540836,-11.8553,-8.4730358,-7.5907245,-10.904353,-13.283776,-8.5342293,-12.157907,-14.926394,-7.1660452,-14.703221,-14.121737,-5.5708108,-10.308056,-14.797138,-8.203145,-13.359193,-14.43403,-9.9777899,-12.812928,-13.334706,-4.234746,-12.252687,-11.912494,-8.4576187,-11.747948,-16.322861,-10.346451,-12.573719,-13.423656
477,94.138161,34.304283,-10.541842,-12.769614,-13.28683,-11.418039,-15.976328,-16.802414,-12.896146,-11.621948,-17.55831,-12.735197,-15.848443,-16.197905,-14.493564,-16.661352,-16.5979,-8.9146423,-13.209249,-9.2595654,-8.1786842,-10.484829,-14.04001,-9.1354713,-12.892885,-15.768877,-7.5020175,-15.167813,-14.962136,-6.4148636,-11.109018,-14.99139,-8.7639856,-12.564375,-14.454048,-10.074777,-13.670488,-13.307268,-4.8424997,-13.140594,-12.339331,-9.0736027,-12.746054,-17.019873,-11.562659,-13.457175,-14.129952
478,94.796051,34.304283,-10.40024,-11.748969,-13.570681,-10.525776,-15.768122,-16.98662,-12.634518,-11.961829,-17.535278,-13.310899,-16.280849,-16.323397,-17.405924,-16.540102,-16.87978,-9.4695768,-12.869823,-9.522131,-8.8358936,-10.24514,-14.540397,-9.0838661,-12.915083,-16.502687,-8.1925192,-15.72079,-15.298963,-6.6505136,-10.82466,-15.727463,-9.1860504,-12.758924,-14.362212,-10.589372,-13.513409,-14.025781,-5.3279896,-12.27694,-12.139215,-9.1449728,-12.798164,-16.360403,-12.02733,-13.566808,-14.276693
479,95.453949,34.304283,-9.9796925,-12.155162,-13.545903,-10.076234,-15.463762,-16.955574,-13.101124,-12.694263,-17.861982,-12.726518,-16.541742,-16.44558,-16.605009,-17.083107,-17.349024,-8.7752123,-13.604342,-9.6707249,-8.4465933,-11.279446,-15.620256,-8.9431581,-13.87196,-18.193033,-8.3580589,-16.960346,-15.326495,-6.6287198,-11.009403,-15.6091,-9.8637991,-13.478463,-14.92499,-11.162055,-13.75781,-14.597482,-6.1641583,-13.394279,-12.296718,-8.5164204,-13.438076,-15.960602,-12.222636,-14.088792,-14.451925
480,96.111839,34.304283,-12.015773,-12.058845,-14.418314,-13.646906,-16.949116,-19.215868,-14.889757,-14.043664,-19.292295,-17.274399,-17.343493,-17.391981,-19.368208,-16.5247,-18.420841,-11.607059,-13.20929,-11.450821,-12.362742,-12.876935,-15.285271,-11.209382,-15.595215,-16.650459,-11.063409,-15.802371,-16.307028,-7.8249788,-11.591295,-15.135161,-11.110259,-15.036077,-15.246702,-13.74521,-14.287066,-15.452785,-6.8542876,-12.383882,-12.968269,-11.229618,-13.890491,-17.291889,-14.638714,-14.596218,-14.261004
481,96.769737,34.304283,-10.316029,-12.417215,-14.092784,-12.291574,-16.567017,-18.370665,-14.597414,-13.396428,-18.60597,-15.911304,-16.880884,-16.69117,-19.032578,-15.786401,-17.723875,-10.750996,-11.985937,-10.746896,-10.687526,-12.539873,-14.556241,-10.233381,-14.907051,-16.318048,-10.05709,-15.664989,-16.17024,-7.6343646,-11.60318,-14.50503,-11.071531,-14.587325,-14.392582,-12.432697,-13.527186,-15.106544,-5.8667135,-11.793031,-12.548248,-10.466599,-13.300294,-16.36134,-13.314496,-14.317776,-14.259369
482,97.427635,34.304283,-10.440099,-12.566173,-13.788036,-11.413692,-16.773928,-17.976599,-14.720144,-13.571029,-17.999052,-16.014132,-16.830818,-16.186792,-19.452814,-15.546657,-17.490252,-10.479933,-11.315647,-10.113735,-10.861143,-12.34796,-14.451742,-9.2578535,-14.269217,-16.581303,-9.9948626,-15.397861,-16.390343,-7.8533673,-11.902661,-15.113975,-10.667202,-14.601952,-14.120741,-12.552611,-12.963238,-15.739473,-5.2964096,-10.502823,-12.214809,-10.706219,-12.68211,-15.925903,-13.175139,-14.657,-13.963705
483,98.085526,34.304283,-10.006569,-13.480984,-13.972352,-10.627249,-16.821152,-17.415285,-14.313827,-13.390118,-16.709148,-15.835801,-16.271568,-15.760439,-17.477768,-16.341709,-17.518354,-9.5721283,-10.777946,-9.6613102,-10.621441,-12.604846,-14.184519,-8.1450834,-13.496097,-16.282518,-8.5113678,-15.494418,-16.624632,-6.5379128,-12.231682,-15.521155,-10.121156,-15.726711,-13.336685,-11.191972,-12.345611,-16.324602,-4.4557176,-10.143716,-12.064996,-9.9823523,-12.935404,-15.307389,-12.251243,-14.813251,-15.606004
484,98.743423,34.304283,-10.512668,-13.80709,-14.290328,-10.880199,-16.462105,-17.513557,-14.076915,-14.516279,-17.412458,-15.929599,-15.415283,-16.417448,-16.827085,-16.587198,-17.907818,-8.9529943,-10.87008,-9.9591093,-9.643383,-12.616838,-14.432737,-9.1927176,-13.882209,-16.289509,-8.3720655,-15.69429,-16.110773,-6.2352505,-13.018144,-14.909141,-9.9968729,-14.907026,-13.879856,-10.618973,-12.304265,-17.183899,-4.9178572,-11.027998,-12.354723,-10.240213,-13.406418,-15.03338,-12.72467,-15.147202,-15.795305
485,99.401314,34.304283,-9.5329323,-12.840798,-13.16468,-9.226697,-15.924743,-17.416103,-14.11366,-14.782452,-16.248209,-13.867651,-15.04307,-15.978387,-16.38209,-15.296699,-17.627413,-8.4528904,-9.4011049,-9.7850494,-8.4404583,-11.433819,-14.719185,-8.2989597,-12.958238,-15.746003,-8.4217882,-14.61752,-15.841177,-6.5507097,-11.858342,-14.383615,-9.4070539,-12.978323,-13.152178,-10.348712,-12.999822,-16.119928,-4.9244647,-10.480389,-11.670535,-11.319263,-13.454388,-15.262804,-12.153213,-14.878442,-12.496946
486,100.05921,34.304283,-9.5475807,-14.544152,-13.99479,-10.687931,-15.387389,-16.645365,-13.618473,-15.471256,-16.592192,-14.0417,-14.657725,-16.289909,-15.771069,-15.441611,-17.274828,-7.5374269,-9.4360247,-10.279343,-6.6807995,-10.514186,-14.816488,-8.2940168,-12.775296,-14.668221,-7.0574942,-14.52908,-15.897096,-5.6647077,-12.428078,-14.239703,-9.5582314,-13.301524,-13.367772,-8.9865847,-13.203583,-16.043127,-4.4850717,-11.253281,-11.819095,-11.110986,-14.0581,-15.335527,-12.308064,-14.913734,-15.606385
487,100.7171,34.304283,-8.9167299,-13.918567,-13.334253,-10.02151,-15.127264,-16.853554,-13.368464,-15.34563,-16.768009,-13.407282,-14.52202,-16.695917,-15.380523,-15.089295,-17.178446,-7.1948504,-9.420023,-10.657259,-6.5883555,-9.939373,-15.487601,-8.9712257,-13.559927,-14.870161,-6.7426982,-14.371828,-15.640564,-6.1791401,-12.750451,-14.228373,-8.6690407,-13.474209,-14.001903,-9.333909,-13.3979,-16.29388,-5.2288074,-12.016947,-12.966675,-10.883817,-14.124057,-15.085196,-12.201256,-14.621239,-15.984409
488,101.375,34.304283,-8.556632,-14.260846,-12.82662,-9.7448425,-15.01422,-17.588163,-13.301803,-15.484767,-17.218964,-13.00624,-14.879544,-17.072727,-15.27939,-15.243278,-17.338934,-7.2985911,-9.9490576,-11.617007,-7.6532431,-10.746779,-15.568799,-10.108445,-15.139543,-15.102765,-7.1716208,-14.591829,-16.187374,-7.5187631,-13.380851,-14.649661,-9.0802603,-13.448146,-15.135003,-10.509124,-13.796478,-16.654413,-5.9067497,-12.286743,-13.249527,-10.778623,-14.389771,-15.18678,-11.821484,-14.374689,-16.049923
489,102.0329,34.304283,-8.1392746,-13.89748,-12.772802,-8.5151024,-14.322933,-16.927256,-12.951157,-15.161663,-16.830362,-12.07071,-14.963542,-16.684767,-13.987947,-13.886021,-16.895229,-7.5946016,-9.1698465,-12.512004,-7.4223013,-11.1373,-15.628219,-9.5237169,-13.465966,-15.676717,-8.0595179,-14.117006,-16.294899,-8.1363649,-12.027301,-14.088707,-9.9801207,-13.396305,-14.029922,-11.050248,-13.850739,-16.983454,-5.8304081,-12.428799,-13.243406,-11.002834,-15.076578,-16.289543,-11.709275,-13.745419,-13.391335
490,102.69079,34.304283,-7.2091551,-14.114971,-13.0046,-7.7920556,-13.662369,-16.009396,-12.40558,-14.583837,-16.460196,-11.699395,-15.13068,-16.102259,-12.45553,-12.840908,-16.465376,-8.176281,-9.5571756,-13.962909,-7.9685416,-11.482428,-15.970931,-9.6386147,-13.431317,-16.4153,-7.7961001,-14.808941,-16.657972,-8.3300848,-12.166728,-13.83073,-10.318831,-13.304155,-14.45167,-11.041159,-12.715293,-17.426842,-5.7477527,-12.444525,-13.151813,-10.841965,-14.828287,-16.095375,-11.592501,-13.154626,-12.455309
491,65.809418,34.811325,NA,NA,NA,-2.3959324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.2050338,NA,NA,NA,NA,-2.3204508,NA,NA,NA,NA,-3.5458252,NA,NA,NA,NA,-5.8918548,-6.5366545,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.4663048,-9.2371511,NA,NA,-8.199151
492,66.478111,34.811325,-2.8716497,NA,NA,-3.3084769,NA,-4.8479261,NA,-5.4230194,NA,NA,-4.5358233,NA,NA,NA,-5.1796484,NA,NA,NA,NA,-1.9892288,-5.028161,NA,NA,-4.2356434,-3.2427409,NA,NA,NA,NA,-5.7343049,-7.4353027,-3.9674633,-4.0819473,NA,NA,-5.2374034,-2.8333352,NA,NA,-1.2618077,-9.5241032,-7.1835647,-4.6380067,NA,-5.734704
493,67.144119,34.811325,-1.986227,NA,NA,-3.11307,-4.4332705,-4.4549179,NA,-4.0522451,-4.0230079,-4.1346049,-3.5418534,-2.913408,NA,NA,-5.2680445,NA,NA,NA,NA,-2.7480268,-4.1700134,NA,-3.384831,-3.6872222,-3.1037121,NA,-5.6224275,NA,NA,-6.332057,-7.0231366,-3.7758112,-4.5461674,NA,-2.0763407,-5.7474022,-2.1262369,NA,-3.2103355,-2.3532138,-9.2901659,-6.0541744,-4.5363212,-3.7701645,-6.0280027
494,67.808044,34.811325,-2.3863182,-3.407742,-5.6633396,-3.3052585,-3.2736671,-3.4112308,-2.0002353,-3.9120064,-4.5865674,-2.2378664,-3.6207826,-1.5530001,NA,-3.0594409,-6.1132813,-2.0130281,NA,-3.1330247,-1.2364833,-2.5066643,-3.179188,NA,-2.6625726,-3.4847622,-4.2099595,-4.4419236,-3.7560863,-3.078383,-6.2111588,-8.2893629,-6.912231,-1.7209417,-2.8665352,NA,-1.1094338,-4.0406542,-1.7576449,-2.1611211,-3.9097955,-1.1873372,-7.160728,-6.9196234,-4.0618529,-1.7153444,-5.9791689
495,68.470345,34.811325,-1.91231,-2.0382781,-5.8000607,-4.8448153,-3.8110518,-2.3274932,-0.8054738,-3.4420519,-4.0207701,-1.2985785,-3.5655165,-1.2645917,NA,-2.9530089,-7.5178676,-1.4446667,NA,-3.0061908,-1.0158037,-3.407953,-3.2041607,-4.39083,-2.1487453,-5.0137434,-4.5748491,-3.1368029,-1.6779827,-1.2646489,-3.2691383,-9.1584606,-6.1919265,-1.1041039,-2.9309063,NA,-0.74800122,-5.0460601,-1.474841,-3.0128489,-5.4238167,-1.0843248,-6.0406981,-6.9755826,-3.7274008,-2.5467319,-6.6483727
496,69.131416,34.811325,-1.8028286,-2.3661451,-4.039742,-5.8928881,-2.4056363,-2.0971155,-0.60935187,-3.2555957,-4.704639,-1.3900781,-2.4691601,-1.2189465,NA,-4.2019343,-8.2558479,-1.7944756,-0.54911828,-3.9926698,-0.82585716,-3.970598,-2.9228947,-5.7859988,-2.3005042,-5.0690203,-2.9597208,-3.9840424,0.22161941,-1.9662458,-6.1768866,-8.6103306,-6.5223069,-0.44119206,-1.9837357,-0.73214799,-0.11131274,-6.0212646,NA,-3.9615331,-3.8802378,-0.3279314,-5.4964328,-7.0201902,NA,-4.1619139,-7.160635
497,73.743187,34.811325,-1.6864264,-4.0867515,-9.2590342,-1.9316036,-3.9408405,-4.9817352,-1.6837263,-3.6128247,-2.8431492,-3.6471863,-3.9841022,-2.3985436,-2.8476675,-5.2130771,-3.9558268,-2.3988135,-1.3943745,-3.8860264,-2.0621181,-7.0375519,-4.2590446,-3.180486,-1.7619965,-6.2361846,-1.7580496,-5.9661636,-2.7447734,-2.6254606,-3.589936,-7.3202415,-4.4334679,-4.6609859,-2.5763979,-2.127455,-4.4019623,-6.3073435,-1.5104139,-3.9317267,-2.3352618,-1.864668,-7.3731246,-8.0494852,-1.783181,-4.0429182,-7.1057544
498,74.401192,34.811325,-2.874692,-4.1605635,-8.3115273,-2.1447263,-3.332293,-4.402884,-2.7928793,-4.1131163,-3.3069746,-1.9812409,-4.331624,-3.1147504,-4.0124307,-6.2283092,-4.6144853,-2.7265737,-1.9408947,-4.0936708,-2.8714862,-7.7243853,-5.9733176,-4.1686339,-2.608032,-5.797771,-2.7309005,-6.5489321,-2.7908616,-3.4169428,-3.9092,-8.0568447,-4.910346,-5.2227063,-3.3432262,-3.1026375,-3.6854773,-6.0853071,-1.3957222,-5.1120005,-2.7719009,-2.7043726,-6.3896689,-8.3698969,-2.3538396,-4.2894855,-7.4023323
499,75.059143,34.811325,-3.5845368,-5.3363414,-10.248728,-3.0846498,-5.8576694,-5.6547589,-3.8642211,-5.6971035,-4.6338825,-3.5153642,-5.0547881,-4.4005661,-5.1248245,-7.8809948,-5.6788168,-4.0702529,-2.8911283,-5.0801268,-4.0799274,-7.5615087,-6.8191147,-4.7963829,-2.3118045,-6.7657557,-3.6525326,-7.3891273,-3.5796814,-4.0011382,-4.1840248,-8.6670666,-6.2309222,-5.3088207,-3.353354,-3.8305385,-3.7424154,-7.5224252,-2.2364218,-5.5037293,-2.7806389,-4.2170377,-7.3417263,-9.1268816,-3.6093395,-4.7814174,-7.7985601
500,75.717072,34.811325,-4.9059296,-5.2640929,-11.849591,-3.9182861,-4.6004891,-5.6106906,-3.6804271,-6.2653098,-4.5896368,-3.6227102,-6.1675534,-4.1653166,-5.0456238,-8.0917253,-5.7521787,-4.0750828,-1.3566431,-6.3550296,-3.4535484,-7.6396503,-6.7499065,-5.4421024,-2.4262569,-6.91222,-6.0455971,-7.242888,-3.4688852,-3.0292187,-3.4084713,-8.7779722,-6.5484371,-5.2559676,-3.8645034,-3.5601435,-3.6265335,-8.1638241,-2.4827313,-5.6760569,-3.5965207,-4.6372051,-7.5623021,-9.1374369,-3.1500823,-4.6544099,-9.22822
501,76.374985,34.811325,-5.0985799,-5.462009,-12.561903,-3.4064701,-5.2845225,-5.2841516,-4.2722507,-6.8094544,-5.8459735,-3.1173282,-6.3221102,-4.7341051,-5.374052,-8.1747322,-5.9373336,-4.7438521,-0.99778843,-8.410327,-3.5049503,-7.7035007,-7.4741998,-5.8066716,-2.542352,-7.1966715,-5.4213176,-8.1133194,-4.2548189,-3.4387348,-4.031424,-10.043952,-7.6794934,-5.1825271,-4.0379457,-3.479053,-3.4246244,-9.1895084,-3.1125462,-5.4398718,-4.2118621,-4.2582383,-7.2137599,-9.2883825,-3.5533788,-5.2225618,-10.575292
502,77.03289,34.811325,-6.2107968,-6.2640281,-9.9828825,-5.9367256,-6.3132596,-5.6278868,-5.1243076,-6.0216351,-5.9629703,-3.5580153,-6.9350095,-5.9779601,-6.8648558,-9.3238926,-7.1447582,-5.7692742,-2.2497804,-8.4658394,-3.7538855,-9.5897942,-8.2166471,-6.553154,-3.8359702,-8.9528093,-5.8189063,-8.9068661,-4.7283607,-4.6696396,-4.6716938,-10.209908,-7.9675126,-6.8567567,-4.4549384,-3.7691567,-3.9926779,-9.5079651,-3.3519125,-6.4711909,-4.8061824,-4.7143307,-7.2104688,-9.4817495,-4.820796,-5.354702,-9.5411053
503,77.690788,34.811325,-7.3920522,-5.963346,-11.380416,-6.6183801,-6.4189138,-6.4162049,-6.7244849,-7.1644645,-6.6455088,-3.8526597,-7.9440532,-6.6724105,-7.8871436,-9.7423105,-7.1001096,-7.1775827,-2.0054009,-7.4676857,-4.8049269,-9.4678411,-8.7356367,-7.0142045,-3.2492833,-8.4458885,-6.6632218,-9.7673445,-5.3410864,-5.3923812,-4.9929972,-11.306537,-10.034926,-6.6018844,-5.3225136,-4.3597426,-4.0728602,-10.954107,-5.3878222,-7.051939,-4.4232359,-6.1772199,-8.6260405,-10.122447,-5.3317661,-5.7931466,-12.038794
504,78.348686,34.811325,-7.4574213,-6.6224356,-10.662763,-5.9564304,-7.30547,-6.957612,-6.1910725,-8.0990305,-8.9416342,-4.8155894,-9.6135149,-7.2197981,-8.459404,-10.063609,-8.1500721,-6.1074958,-2.2753322,-6.2493238,-4.8467021,-9.553113,-9.2030554,-6.1582465,-3.233273,-8.4307289,-6.7057223,-9.9928064,-5.1844959,-5.5058722,-5.9903116,-12.539256,-8.9535532,-6.4174767,-5.6429625,-4.6194615,-4.5886979,-11.489299,-4.5773082,-6.3490491,-4.6516795,-7.0620508,-9.9256134,-10.323519,-5.2211661,-5.9032445,-11.52384
505,79.006577,34.811325,-9.2702942,-6.2619767,-10.209979,-7.70856,-6.445735,-8.155859,-5.4644556,-8.9438848,-10.803497,-5.4084258,-11.221298,-8.0460777,-8.0060301,-9.7539577,-9.6372595,-6.4860311,-2.0613742,-6.9998069,-5.3840289,-8.8903904,-9.1198044,-6.5608034,-2.9964063,-8.2897196,-7.3331041,-10.828235,-5.5149307,-6.1671448,-5.8782949,-13.707145,-10.311084,-6.0546041,-5.9226971,-4.6863508,-5.348413,-10.739244,-5.8847599,-6.9107814,-4.4758072,-9.3565149,-11.658559,-10.794861,-5.3516164,-6.0731964,-12.354459
506,79.664474,34.811325,-9.3780365,-7.2691836,-10.198892,-9.0880947,-5.901248,-8.6810942,-7.7523503,-7.0572042,-12.610153,-7.0606322,-11.903581,-8.9137783,-8.3627739,-10.413811,-9.6736984,-7.3564172,-2.6905186,-6.8474035,-6.0856156,-8.0121737,-8.4107866,-6.8898005,-3.153043,-8.2691393,-9.2127714,-11.982456,-6.9441185,-7.6936235,-5.8970356,-13.226054,-10.681287,-6.2440186,-6.495718,-4.8152246,-5.5054779,-11.213648,-6.989285,-7.506144,-4.374157,-10.431621,-11.344234,-11.060248,-5.7242551,-6.2324042,-12.776299
507,80.322365,34.811325,-9.2475767,-6.9802837,-10.348576,-7.3377295,-6.56952,-9.3712015,-6.0172248,-6.5407305,-13.269724,-7.2138038,-11.191733,-9.7634096,-8.3927584,-10.973475,-9.935133,-7.5507627,-3.5905077,-7.0211687,-5.5984077,-8.095932,-9.0230875,-6.8492184,-3.755672,-8.7162609,-7.5590491,-10.788313,-5.7052064,-7.0926628,-5.6493187,-12.903444,-9.815793,-6.7508655,-7.3804703,-4.9615884,-5.8029461,-11.656551,-5.707376,-7.4986053,-4.1621571,-10.133605,-9.3925352,-11.38242,-5.8424616,-6.7060089,-10.979733
508,80.980263,34.811325,-9.2728558,-7.1808658,-10.91594,-7.0395379,-7.5020661,-9.976512,-5.4046884,-6.8758841,-13.227194,-7.753499,-11.178272,-10.669483,-9.2352877,-11.383004,-9.8906364,-7.6355066,-4.9861097,-7.9685121,-5.4314413,-8.1367884,-9.4247532,-6.8948054,-4.4918857,-9.6514769,-8.1983337,-10.279557,-5.6941671,-7.6799722,-4.3833728,-12.570217,-9.490366,-6.9878778,-9.8259001,-5.3503671,-6.2896628,-11.760611,-5.5801582,-7.3337574,-4.3431993,-9.5420532,-8.3232899,-11.168644,-6.0252671,-6.270268,-10.020591
509,81.638161,34.811325,-9.1966553,-6.9899464,-11.142877,-7.2887797,-8.0948563,-10.12422,-5.6836762,-6.8124051,-13.042242,-7.8041039,-11.650717,-11.261615,-9.6931019,-11.267113,-9.5619812,-8.1078873,-6.5884471,-9.4702559,-5.3894649,-8.3678627,-9.3464832,-6.6051865,-4.7660775,-10.424736,-8.5643158,-9.9678402,-6.1251798,-8.1323595,-3.7935264,-12.25789,-10.707108,-7.5577564,-10.622435,-5.0772381,-6.490387,-10.94001,-4.8042116,-7.0585632,-4.4289823,-9.1797457,-7.7723708,-10.569916,-5.8073454,-5.7925248,-8.5267363
